A,B
'Que_cc perra_np00000 que_cs perra_np00000 que_cs perra_np00000 mi_dp0000 amiga_nc0s000 ',Agresivo
'que_de0000 poco_di0000 tiempo_nc0s000 le_pp000000 tomo_vmis000 a_sp000 Boric_np00000 en_sp000 convertirse_vmn0000 en_sp000 Girardi_np00000 solo_rg 4_dn0000 anos_nc0p000 ',NoAgresivo
'Que_de0000 puta_nc0s000 calienturienta_aq0000 eresmira_vmip000 que_cs terminar_vmn0000 una_di0000 relacion_nc0s000 y_cc al_sp000 toque_nc0s000 como_cs perra_np00000 se_pp000000 busca_vmip000 otro_pi000000 con_sp000 quien_pr000000 revolcarseeso_nc0s000 es_vsip000 normal_aq0000 en_sp000 los_da0000 hombres_nc0p000 pero_cc una_dn0000 mujer_nc0s000 debe_vmip000 tener_vmn0000 honor_nc0s000 y_cc dignidad_nc0s000 y_cc moral_aq0000 y_cc tu_pp000000 no_rn la_pp000000 tienes_vmip000 zorra_nc0s000 asquerosa_aq0000 ',Agresivo
'Que_pt000000 rico_aq0000 entrar_vmn0000 este_dd0000 domingo_w a_sp000 esta_dd0000 rede_nc0s000 social_aq0000 y_cc encontrarse_np00000 con_sp000 esta_dd0000 delicia_nc0s000 y_cc estupenda_aq0000 mujer_nc0s000 buen_aq0000 dia_nc0s000 para_sp000 ti_pp000000 tambien_vmsp000 ',NoAgresivo
'Que_cs se_p0000000 reuna_vmip000 con_sp000 quien_pr000000 quiera_vmsp000 hay_vaip000 que_pr000000 entender_vmn0000 que_cs está_vmip000 enfermo_aq0000 psiquiátrico_aq0000 ',Agresivo
'Que_cs se_p0000000 vayan_vmsp000 TODOS_pi000000 la_da0000 delincuente_nc0s000 Bachelet_np00000 se_p0000000 encargo_nc0s000 de_sp000 traernos_nc0p000 a_sp000 MILLONES_nc0p000 de_sp000 haitianos_nc0p000 indeseables_aq0000 una_di0000 importacion_nc0s000 de_sp000 miseria_nc0s000 y_cc enfermedades_nc0p000 enriquecimiento_nc0s000 cultural_aq0000 decia_vmis000 ella_pp000000 solo_aq0000 vendedores_nc0p000 de_sp000 Super_np00000 8_z0 en_sp000 las_da0000 micros_nc0p000 o_cc negros_aq0000 en_sp000 las_da0000 esquinas_nc0p000 es_vsip000 la_da0000 realidad_nc0s000 ',Agresivo
'Que_cs simpatica_aq0000 la_da0000 primera_ao0000 dama_nc0s000 uno_di0000 puede_vmip000 cuestionar_vmn0000 politicamente_rg a_sp000 Pinera_np00000 pero_cc ella_pp000000 es_vsip000 un_di0000 dulce_aq0000 distinguida_nc0s000 y_cc preocupada_aq0000 por_sp000 la_da0000 gente_nc0s000 y_cc hasta_sp000 incomodo_nc0s000 a_sp000 Sanchez_np00000 y_cc que_pr000000 pasa_vmip000 con_sp000 la_da0000 Diana_np00000 Jajaa_np00000 ',NoAgresivo
'Que_pt000000 te_pp000000 calles_nc0p000 zorra_sp000 que_cs eres_vsip000 una_di0000 zorra_nc0s000 quieres_vmip000 denunciarme_vmn0000 te_pp000000 doy_vmip000 mi_dp0000 nombre_nc0s000 si_cs te_pp000000 sale_vmip000 del_sp000 cono_nc0s000 puta_aq0000 zorra_np00000 ',Agresivo
'QUE_pr000000 TE_pp000000 PASA_vmip000 CON_sp000 LA_da0000 CATALINA_aq0000 MARACA_np00000 CULIA_np00000 TE_pp000000 VOY_vmip000 A_sp000 VIOLAR_vmn0000 POR_sp000 LA_da0000 NARIZ_np00000 PERRA_vmip000 CONCHETUMARE_w ',Agresivo
'Que_pt000000 te_pp000000 veni_vmm0000 a_sp000 pelar_vmn0000 conmigo_nc0s000 No_rn vei_vmis000 que_cs tenemos_vmip000 un_di0000 ex_aq0000 en_sp000 comun_np00000 y_cc si_cs estamos_vmip000 juntas_aq0000 le_pp000000 vamos_vmip000 a_sp000 alimentar_vmn0000 el_da0000 ego_nc0s000 y_cc pensará_vmif000 que_cs nos_p0000000 comimos_vmis000 de_sp000 despechadas_nc0p000 Tonta_aq0000 weona_vmip000 ',Agresivo
'Que_cs tiene_vmip000 de_sp000 malo_aq0000 querer_vmn0000 mostrar_vmn0000 mi_dp0000 cuerpo_nc0s000 Tonta_aq0000 weona_vmip000 culia_np00000 ',Agresivo
'Que_de0000 trauma_nc0s000 tiene_vmip000 el_da0000 macho_nc0s000 que_pr000000 nunca_rg investigo_nc0s000 sobre_sp000 feminismo_nc0s000 de_sp000 calificar_vmn0000 que_cs es_vsip000 feminista_aq0000 y_cc que_cs no_rn quien_pr000000 es_vsip000 más_rg mujer_nc0s000 que_cs ..._fs ',NoAgresivo
'QUE_cs WEA_np00000 HABLAI_np00000 TONTA_np00000 WEONA_np00000 SI_cs LA_da0000 GEMMA_np00000 TE_pp000000 PEGA_vmip000 MIL_aq0000 PATAS_np00000 EN_sp000 LA_da0000 RAJA_np00000 ENANA_vmip000 CULIA_np00000 GRITONA_np00000 ',Agresivo
'Que_cs weona_vmsp000 más_rg desagradable_aq0000 Romina_np00000 Salazar_np00000 wn_nc0s000 será_vsif000 obligatorio_aq0000 invitar_vmn0000 a_sp000 alguna_di0000 weona_nc0s000 tonta_aq0000 a_sp000 cada_di0000 capitulo_nc0s000 ',Agresivo
'que_de0000 weona_nc0s000 mas_cc imbecil_aq0000 la_da0000 pamela_nc0s000 diaz_aq0000 la_pp000000 odio_nc0s000 es_vsip000 la_da0000 tipica_aq0000 weona_nc0s000 que_pr000000 se_p0000000 hace_vmip000 la_da0000 tonta_nc0s000 pa_sp000 ser_vsn0000 chistosa_aq0000 y_cc es_vsip000 FOME_np00000 IGUAL_np00000 cant_np00000 relate_aq0000 ',Agresivo
'que_de0000 weona_nc0s000 más_rg tonta_aq0000 esa_dd0000 Pancha_np00000 Merino_np00000 Como_cs la_da0000 invitan_vmip000 si_cs siempre_rg se_p0000000 caga_vmip000 a_sp000 los_da0000 participantes_nc0p000 que_pr000000 rabia_nc0s000 ',Agresivo
'Que_cs weona_vmsp000 más_rg tonta_aq0000 la_da0000 tal_dd0000 Rosemarie_np00000 caga_vmip000 el_da0000 programa_nc0s000 y_cc al_sp000 concursante_np00000 Es_vsip000 una_pi000000 completa_aq0000 verguenza_nc0s000 para_sp000 todas_di0000 las_da0000 mujeres_nc0p000 esta_dd0000 mina_nc0s000 ',Agresivo
'Que_cs weona_vmsp000 más_rg tonta_aq0000 La_da0000 comparacion_nc0s000 solo_aq0000 puede_vmip000 venir_vmn0000 de_sp000 alguien_pi000000 sin_sp000 cerebro_nc0s000 Estupida_aq0000 ',Agresivo
'queria_vmii000 pasar_vmn0000 piooooola_nc0s000 Esa_dd0000 declaracion_nc0s000 ya_rg es_vsip000 tardia_aq0000 Se_p0000000 cayo_vmis000 violentamente_rg Orsini_np00000 y_cc Boric_np00000 ',NoAgresivo
'Queria_vmii000 pasar_vmn0000 piooooola_nc0s000 Esa_dd0000 declaracion_nc0s000 ya_rg es_vsip000 tardia_aq0000 Se_p0000000 cayo_vmis000 violentamente_rg Orsini_np00000 y_cc Boric_np00000 ',NoAgresivo
'Queridas_np00000 Argentinas_np00000 y_cc Chilenas_np00000 quiero_vmip000 decirles_vmn0000 que_cs son_vsip000 muy_rg lindas_aq0000 y_cc geniales_aq0000 las_da0000 amo_vmip000 con_sp000 carino_nc0s000 una_di0000 Mexicana_np00000 ',NoAgresivo
'Quien_pr000000 chucha_vmip000 fue_vsis000 la_da0000 que_pr000000 pario_np00000 a_sp000 esta_dd0000 mierda_nc0s000 de_sp000 mujer_nc0s000 ',Agresivo
'Quien_pr000000 es_vsip000 el_da0000 personaje_nc0s000 mas_cc indeseable_aq0000 de_sp000 Chile_np00000 Kena_np00000 Karol_np00000 Jadue_np00000 Diaz_np00000 Vallejo_np00000 Matamala_np00000 Sanchez_np00000 Grau_np00000 Jackson_np00000 Boric_np00000 Tellier_np00000 Andrade_np00000 tv_nc0s000 Monica_np00000 Bachelet_np00000 Davalos_np00000 Hertz_np00000 Comenta_vmip000 ',Agresivo
'Quien_pr000000 esa_dd0000 babosa_aq0000 de_sp000 mrd_np00000 Para_sp000 quitarle_nc0s000 el_da0000 trabajo_nc0s000 a_sp000 la_da0000 tia_nc0s000 paty_aq0000 que_pr000000 junte_vmip000 millones_nc0p000 de_sp000 firma_nc0s000 si_cs quiere_vmip000 la_da0000 tonta_nc0s000 weona_nc0s000 pero_cc tiene_vmip000 contrato_nc0s000 para_sp000 rato_nc0s000 se_p0000000 va_vmip000 a_sp000 dar_vmn0000 manso_nc0s000 zorraso_np00000 cuando_cs vea_vmsp000 que_cs no_rn la_pp000000 sacaron_vmis000 la_da0000 odiosa_aq0000 rqla_nc0s000 no_rn como_cs a_sp000 ella_pp000000 que_cc la_pp000000 sacaron_vmis000 por_sp000 conflictiva_aq0000 ',Agresivo
'Quien_pr000000 financio_vmip000 el_da0000 viaje_nc0s000 ',NoAgresivo
'Quien_pr000000 te_pp000000 dijo_vmis000 que_cs Esteban_np00000 es_vsip000 homofobico_np00000 Lo_da0000 conoces_vmip000 acaso_rg weona_vmn0000 tonta_aq0000 ',Agresivo
'Quiero_vmip000 sacar_vmn0000 a_sp000 esa_dd0000 perra_np00000 de_sp000 mi_dp0000 vida_nc0s000 pero_cc al_sp000 mismo_di0000 tiempo_nc0s000 quiero_vmip000 que_cs se_p0000000 quede_vmsp000 en_sp000 ella_pp000000 ',Agresivo
'Raro_aq0000 es_vsip000 que_cs te_p0000000 metas_nc0p000 donde_pr000000 nadie_pi000000 te_pp000000 ha_vaip000 llamado_vmp0000 madre_nc0s000 perra_np00000 reculea_vmii000 conchetumadre_vmif000 anda_vmm0000 a_sp000 ponerte_vmsp000 hipogloss_nc0p000 en_sp000 el_da0000 hoyo_nc0s000 ',Agresivo
'realmente_rg esta_dd0000 mujer_nc0s000 la_da0000 Techi_np00000 es_vsip000 peor_rg que_cs las_da0000 gallinas_nc0p000 no_rn tiene_vmip000 verguenza_nc0s000 madre_nc0s000 mia_dp0000 contar_vmn0000 delante_rg de_sp000 toda_di0000 Espana_np00000 las_da0000 cosas_nc0p000 que_pr000000 está_vmip000 contando_vmg0000 es_vsip000 peor_aq0000 que_cs una_pi000000 perra_np00000 no_rn tiene_vmip000 dignidad_nc0s000 que_cs tia_sp000 más_rg asquerosa_aq0000 repugnante_aq0000 ',Agresivo
'Recien_rg hablamos_vmip000 con_sp000 Margaret_np00000 Kivelson_np00000 la_da0000 mujer_nc0s000 que_pr000000 encontro_vmip000 un_di0000 oceano_nc0s000 en_sp000 una_pi000000 de_sp000 las_da0000 lunas_nc0p000 de_sp000 Jupiter_np00000 ',NoAgresivo
'recien_rg me_pp000000 vengo_vmip000 enterando_vmg0000 que_cs Bachelet_np00000 está_vmip000 en_sp000 NY_np00000 en_sp000 no_rn se_pp000000 que_cs cargo_vmip000 Las_da0000 estrellas_nc0p000 de_sp000 TV_nc0s000 no_rn están_vmip000 para_sp000 eso_pd000000 ',NoAgresivo
'Recuerde_vmm0000 distinguida_aq0000 dama_nc0s000 que_pr000000 su_dp0000 papá_nc0s000 estuvo_vmis000 en_sp000 el_da0000 poder_nc0s000 y_cc menos_sp000 que_cs estos_pd000000 corruptos_aq0000 hizo_vmis000 Y_cc de_sp000 corrupcion_nc0s000 no_rn escaparon_vmis000 tampoco_rg ',NoAgresivo
'Recuerdo_nc0s000 crucifixion_nc0s000 moral_aq0000 y_cc social_aq0000 realizada_aq0000 por_sp000 el_da0000 FA_np00000 al_sp000 Ministro_nc0s000 Larrain_np00000 al_sp000 asistir_vmn0000 a_sp000 Harvard_np00000 -LRB-_np00000 a_sp000 1_z0 junta_nc0s000 -RRB-_np00000 ',NoAgresivo
'Recuerdo_nc0s000 en_sp000 la_da0000 Florida_np00000 un_di0000 caso_nc0s000 de_sp000 una_di0000 mujer_nc0s000 que_pr000000 queria_vmii000 una_di0000 tarjeta_nc0s000 de_sp000 identificacion_nc0s000 pero_cc salir_vmn0000 con_sp000 velo_nc0s000 ',NoAgresivo
'Recuerdo_nc0s000 que_cs el_da0000 Gob_np00000 de_sp000 Chile_np00000 en_sp000 el_da0000 primer_ao0000 mandato_nc0s000 de_sp000 Bachelet_np00000 por_sp000 austeridad_nc0s000 conservaron_vmis000 la_da0000 imagen_nc0s000 de_sp000 gobierno_nc0s000 de_sp000 Pinera_np00000 en_sp000 2010_w ha_vaip000 casi_rg 9_dn0000 anos_nc0p000 han_vaip000 bailado_vmp0000 de_sp000 ideologia_nc0s000 y_cc gobiernos_nc0p000 pero_cc la_da0000 imagen_nc0s000 es_vsip000 la_da0000 misma_aq0000 Simple_np00000 practica_vmip000 institucional_aq0000 sin_sp000 sobrecostes_nc0p000 Mucho_rg que_cs aprender_vmn0000 ',NoAgresivo
'relata_vmip000 la_da0000 ilusion_nc0s000 que_pr000000 tengo_vmip000 de_sp000 conocer_vmn0000 a_sp000 esa_dd0000 maravillosa_aq0000 mujer_nc0s000 que_pr000000 con_sp000 tan_rg solo_rg verla_vmn0000 me_pp000000 flecho_nc0s000 asi_aq0000 sin_sp000 más_rg solo_rg la_da0000 mire_nc0s000 y_cc supe_vmis000 que_cs era_vsii000 para_sp000 mi_pp000000 ',NoAgresivo
'Renuncia_nc0s000 tonta_aq0000 weona_nc0s000 Lo_da0000 mismo_pi000000 deberia_vmic000 hacer_vmn0000 el_da0000 otro_pi000000 soberano_nc0s000 saco'e_np00000 wea_nc0s000 ',Agresivo
'resulta_vmip000 ahora_rg que_pr000000 la_da0000 culpa_nc0s000 del_sp000 problema_nc0s000 de_sp000 migrantes_nc0p000 haitianos_aq0000 es_vsip000 culpa_nc0s000 del_sp000 Gobierno_np00000 de_sp000 Pinera_np00000 La_da0000 izquierda_nc0s000 o_cc izmierda_nc0s000 sufre_vmip000 de_sp000 perdida_aq0000 intermitente_nc0s000 de_sp000 memoria_nc0s000 El_da0000 plan_nc0s000 de_sp000 Bachelet_np00000 era_vsii000 traer_vmn0000 a_sp000 3_z0 millones_nc0p000 de_sp000 haitianos_nc0p000 a_sp000 Chile_np00000 de_sp000 mutuo_aq0000 acuerdo_nc0s000 con_sp000 Ban_np00000 Kimoon_np00000 Entro_np00000 1_z0 millon_np00000 ',Agresivo
'RETIRATE_dd0000 VACA_np00000 SINVERGUENZA_nc0s000 CULIA_np00000 ',Agresivo
'RIP_np00000 Amy_np00000 Winehouse_np00000 te_pp000000 extrano_vmis000 tanto_di0000 aun_rg no_rn caigo_nc0s000 que_cs te_pp000000 fuiste_vmis000 asombrosa_aq0000 mujer_nc0s000 tenias_vmii000 una_di0000 voz_nc0s000 maravillosa_aq0000 ',NoAgresivo
'Rocio_np00000 weona_nc0s000 PARA_sp000 DE_sp000 MENTIR_np00000 ASI_rg SI_cs NADIE_pi000000 TE_pp000000 CREE_vmip000 PATETICA_z0 CULIA_np00000 ',Agresivo
'ROSE_sp000 MARACA_np00000 CULIA_np00000 ME_pp000000 ACUERDO_np00000 DE_sp000 QUE_cs JACK_np00000 TAMBIEN_vmip000 CABIA_np00000 AHI_np00000 Y_cc ME_pp000000 DA_vmip000 RABIA_np00000 TE_pp000000 ODIOO_vmis000 -LRB-_word ',Agresivo
'RUMIANO_nc0s000 DROGADICTO_nc0s000 CHUMBEQUERO_aq0000 SAPO_np00000 Y_cc LA_da0000 CONCHETUMADRE_aq0000 TE_pp000000 VAMOS_np00000 A_sp000 IR_vmn0000 A_sp000 QUEMAR_vmn0000 LA_da0000 CASA_nc0s000 HIJO_nc0s000 DE_sp000 LA_da0000 GRAN_np00000 PUTA_np00000 PERRA_vmip000 CULIA_np00000 ',Agresivo
'Saben_vmip000 que_cs ella_pp000000 no_rn me_pp000000 cae_vmip000 bien_rg pero_cc les_pp000000 deseo_vmip000 de_sp000 todo_pi000000 corazon_vmis000 que_cs mis_dp0000 lindas_aq0000 chilenas_aq0000 se_p0000000 diviertan_vmip000 al_sp000 full_nc0s000 en_sp000 su_dp0000 concierto_nc0s000 -RRB-_np00000 ',NoAgresivo
'Sabes_vmip000 porque_cs parecen_vmip000 mas_rg guapos_nc0p000 los_da0000 hombres_nc0p000 con_sp000 novia_nc0s000 Porque_cs eres_vsip000 una_di0000 zorra_nc0s000 Ridicula_np00000 ',Agresivo
'sabi_vmis000 q_cs no_rg weona_vmip000 tonta_nc0s000 desaparece_vmip000 y_cc te_pp000000 pego_np00000 ',Agresivo
'Sabia_aq0000 Ud_np00000 que_pt000000 durante_sp000 el_da0000 Gobierno_np00000 de_sp000 Michelle_np00000 Bachelet_np00000 el_da0000 Estado_np00000 gasto_nc0s000 en_sp000 solo_aq0000 dos_dn0000 anos_nc0p000 US$_zm 289_z0 millones_nc0p000 en_sp000 salud_nc0s000 vivienda_nc0s000 y_cc educacion_nc0s000 para_sp000 inmigrantes_nc0p000 haitianos_aq0000 ',NoAgresivo
'Sabia_aq0000 Ud_np00000 que_pr000000 el_da0000 cargo_nc0s000 más_rg importante_aq0000 y_cc mejor_aq0000 remunerado_aq0000 del_sp000 pais_nc0s000 al_sp000 cual_pt000000 no_rn se_p0000000 le_pp000000 exige_vmip000 curriculum_nc0s000 experiencia_nc0s000 es_vsip000 el_da0000 de_sp000 diputado_nc0s000 jaja_i ',NoAgresivo
'Sacaremos_vmif000 algo_pi000000 con_sp000 patalear_vmn0000 con_sp000 lo_pp000000 de_sp000 Boric_np00000 Orsini_np00000 Nada_pi000000 ',NoAgresivo
'Sanciones_np00000 Es_vsip000 broma_nc0s000 Tan_rg tibios_aq0000 los_da0000 politicos_aq0000 de_sp000 derecha_nc0s000 no_rn tienen_vmip000 ni_cc un_di0000 brillo_nc0s000 ',NoAgresivo
'Sanciones_np00000 Es_vsip000 broma_nc0s000 Tan_rg tibios_aq0000 los_da0000 politicos_aq0000 de_sp000 derecha_nc0s000 no_rn tienen_vmip000 ni_cc un_di0000 brillo_nc0s000 Pidan_np00000 el_da0000 desafuero_nc0s000 Ponganse_np00000 los_da0000 pantalones_nc0p000 ',NoAgresivo
'SAQUEN_vmm0000 A_sp000 ESA_dp0000 VIEJA_aq0000 CULIA_np00000 DE_sp000 IQUIQUE_z0 NADIE_pi000000 NECESITA_np00000 A_sp000 UNA_di0000 VACA_np00000 YETA_np00000 ALLA_rg ',Agresivo
'Saquen_np00000 luego_rg a_sp000 Maduro_np00000 por_sp000 favor_nc0s000 Mientras_cs los_da0000 venezolanos_aq0000 mueren_vmip000 de_sp000 hambre_nc0s000 por_sp000 falta_nc0s000 de_sp000 medicinas_nc0p000 a_sp000 plomo_nc0s000 el_da0000 llama_nc0s000 a_sp000 invertir_vmn0000 en_sp000 Petro_np00000 Violacion_np00000 permanente_aq0000 y_cc sistemática_aq0000 de_sp000 los_da0000 DDHH_np00000 y_cc la_da0000 ACNUDH_np00000 Sra_np00000 M_np00000 Bachelet_np00000 muda_aq0000 Que_pr000000 desgracia_nc0s000 le_pp000000 ha_vaip000 caido_vmp0000 a_sp000 Venezuela_np00000 ',NoAgresivo
'Sarnosa_np00000 me_pp000000 tienes_vmip000 chata_nc0s000 >_fc -LRB-_nc00000 ',Agresivo
'Se_p0000000 anuncia_vmip000 un_di0000 bajo_sp000 IMACEC_np00000 de_sp000 septiembre_w Produccion_np00000 industrial_np00000 en_sp000 caida_nc0s000 libre_aq0000 Sube_np00000 el_da0000 desempleo_nc0s000 Chile_np00000 baja_vmip000 en_sp000 ranking_nc0s000 del_sp000 Banco_np00000 Mundial_np00000 No_rn no_rn es_vsip000 el_da0000 gobierno_nc0s000 de_sp000 Bachelet_np00000 es_vsip000 el_da0000 de_sp000 Pinera_np00000 el_da0000 de_sp000 los_da0000 Tiempos_nc0p000 Mejores_np00000 ',NoAgresivo
'Se_p0000000 come_vmip000 hasta_sp000 la_da0000 servilleta_nc0s000 la_da0000 maraca_nc0s000 culia_np00000 ',Agresivo
'Se_p0000000 enluto_vmip000 una_di0000 ciudad_nc0s000 y_cc hoy_rg se_p0000000 despide_vmip000 una_di0000 gran_aq0000 mujer_nc0s000 que_pr000000 con_sp000 entereza_nc0s000 logro_nc0s000 crear_vmn0000 caminos_nc0p000 y_cc brindar_vmn0000 un_di0000 mejor_aq0000 porvenir_nc0s000 a_sp000 quienes_pr000000 la_pp000000 rodearon_vmis000 ',NoAgresivo
'Se_p0000000 filtra_vmip000 foto_nc0s000 de_sp000 la_da0000 persecucion_nc0s000 de_sp000 Carabineros_np00000 a_sp000 la_da0000 moto_nc0s000 que_pr000000 conducia_vmip000 el_da0000 Honorable_np00000 Diputado_aq0000 Gabriel_np00000 Boric_np00000 ',NoAgresivo
'Se_p0000000 han_vaip000 dado_vmp0000 cuenta_vmip000 que_cs la_da0000 oposicion_nc0s000 encubrio_vmis000 todo_di0000 lo_da0000 malo_nc0s000 que_cs hizo_vmis000 Bachelet_np00000 y_cc se_p0000000 lo_pp000000 están_vmip000 cargando_vmg0000 al_sp000 pdte_nc0s000 Pinera_np00000 Ahora_rg está_vmip000 weviando_vmg0000 por_sp000 las_da0000 termoelectricasPirque_vmsp000 cresta_nc0s000 no_rn la_pp000000 encararon_vmis000 a_sp000 ella_pp000000 y_cc lo_pp000000 hacen_vmip000 con_sp000 el_da0000 actual_aq0000 gbno_nc0s000 La_da0000 cosa_nc0s000 se_p0000000 trata_vmip000 de_sp000 weviar_vmn0000 y_cc dejarlo_vmm0000 como_cs mal_rg pdte_aq0000 ',Agresivo
'Se_p0000000 intenta_vmip000 confundir_vmn0000 senalando_vmg0000 q_cs ReformaPensiones_np00000 es_vsip000 similar_aq0000 a_sp000 la_da0000 de_sp000 Gob_np00000 anterior_aq0000 NO_rn ES_vsip000 ASI_rg Bachelet_np00000 proponia_vmii000 5_z0 %_ft administrado_aq0000 x_sp000 org_np00000 publico_aq0000 y_cc 40_z0 %_nc0s000 de_sp000 eso_pd000000 a_sp000 fondo_nc0s000 solidario_aq0000 Pinera_np00000 propone_vmip000 4_z0 %_ft administrado_aq0000 x_sp000 AFP_np00000 u_cc otros_pi000000 y_cc 100_z0 %_nc0s000 a_sp000 capitalizacion_nc0s000 individual_aq0000 Es_vsip000 inflar_aq0000 sistema_nc0s000 actual_aq0000 ',NoAgresivo
'Se_p0000000 le_pp000000 nota_vmip000 en_sp000 la_da0000 cara_nc0s000 a_sp000 Bachelet_np00000 que_pr000000 está_vmip000 golpeada_aq0000 Su_dp0000 cara_nc0s000 lo_pp000000 demuestra_vmip000 y_cc no_rn lo_pp000000 digo_vmip000 por_sp000 defenderla_np00000 sino_cc porque_cs no_rn lo_pp000000 puede_vmip000 disimular_vmn0000 ',NoAgresivo
'Se_p0000000 le_pp000000 vinieron_vmis000 los_da0000 anos_nc0p000 a_sp000 Bachelet_np00000 cria_nc0s000 cuervos_nc0p000 y_cc te_pp000000 sacarán_vmif000 los_da0000 ojos_nc0p000 ',NoAgresivo
'Se_p0000000 pronuncio_vmis000 la_da0000 cuica_nc0s000 comunista_aq0000 La_da0000 que_pr000000 le_pp000000 encanta_vmip000 el_da0000 socialismo_nc0s000 pero_cc ama_vmip000 los_da0000 manjares_nc0p000 del_sp000 capitalismo_nc0s000 la_da0000 zorrona_nc0s000 que_pr000000 vive_vmip000 en_sp000 la_da0000 comunidad_nc0s000 ecologica_aq0000 en_sp000 la_da0000 que_pr000000 no_rn quieren_vmip000 pobretones_nc0p000 la_da0000 clasista_nc0s000 que_pr000000 cree_vmip000 que_cs todo_di0000 el_da0000 mundo_nc0s000 quiere_vmip000 ir_vmn0000 al_sp000 club_nc0s000 de_sp000 polo_nc0s000 ',Agresivo
'Se_pp000000 que_pt000000 soy_vsip000 muy_rg pesada_aq0000 pero_cc sigo_vmip000 sin_sp000 poder_vmn0000 asimilar_vmn0000 cuanto_rg amo_vmip000 a_sp000 esta_dd0000 mujer_nc0s000 y_cc lo_pp000000 maravillosa_aq0000 que_cs es_vsip000 ',NoAgresivo
'Se_p0000000 va_vmip000 una_di0000 mujer_nc0s000 maravillosa_aq0000 una_di0000 mujer_nc0s000 que_pr000000 le_pp000000 dio_vmis000 color_nc0s000 a_sp000 las_da0000 navidades_nc0p000 en_sp000 Colombia_np00000 y_cc que_pr000000 guio_vmis000 a_sp000 generaciones_nc0p000 enteras_aq0000 por_sp000 el_da0000 hermoso_aq0000 camino_nc0s000 del_sp000 arte_nc0s000 del_sp000 teatro_nc0s000 y_cc de_sp000 la_da0000 musica_aq0000 Adios_np00000 Misi_np00000 que_pr000000 falta_vmip000 tan_rg grande_aq0000 nos_p0000000 harás_vmif000 ',NoAgresivo
'Sea_vsm0000 buen_aq0000 hombre_nc0s000 que_pr000000 todavia_rg hay_vaip000 mujeres_nc0p000 buenas_aq0000 Sea_vssp000 buena_aq0000 mujer_nc0s000 que_pr000000 todavia_rg hay_vaip000 hombres_nc0p000 buenos_aq0000 ',NoAgresivo
'Seguimos_vmip000 pagando_vmg0000 las_da0000 grandes_aq0000 cagadas_nc0p000 de_sp000 Bachelet_np00000 Avion_np00000 gratis_rg pa_sp000 devolver_vmn0000 inmigrantes_nc0p000 ',Agresivo
'Seguramente_rg su_dp0000 admirada_nc0s000 Sra_np00000 Bachelet_np00000 no_rn penso_vmip000 en_sp000 los_da0000 ddhh_nc0s000 de_sp000 estas_dd0000 personas_nc0p000 solo_aq0000 en_sp000 su_dp0000 beneficio_nc0s000 personal_aq0000 y_cc en_sp000 peguita_np00000 que_pr000000 se_p0000000 le_pp000000 venia_vmis000 Los_da0000 haitianos_nc0p000 le_pp000000 deben_vmip000 hacer_vmn0000 un_di0000 monumento_nc0s000 ',NoAgresivo
'Seguro_aq0000 tonta_nc0s000 para_sp000 weona_vmn0000 que_cs la_da0000 delincuencia_nc0s000 empezo_vmis000 el_da0000 11_z0 de_sp000 marzo_w y_cc antes_rg no_rn existia_vmii000 ',Agresivo
'Sentado_aq0000 en_sp000 esa_dd0000 calle_nc0s000 solitaria_aq0000 se_p0000000 encontraba_vmii000 aquel_dd0000 hombre_nc0s000 esperando_vmg0000 a_sp000 su_dp0000 amante_nc0s000 sintio_vmip000 su_dp0000 cuerpo_nc0s000 erizar_vmn0000 cuando_cs se_p0000000 acerco_vmip000 esa_dd0000 bella_aq0000 mujer_nc0s000 quizo_aq0000 mostrar_vmn0000 sus_dp0000 dotes_nc0p000 de_sp000 don_nc0s000 Juan_np00000 cuando_cs la_da0000 Sayona_np00000 mostro_vmip000 su_dp0000 verdadera_aq0000 identidad_nc0s000 y_cc sin_sp000 vida_nc0s000 lo_pp000000 dejo_vmis000 ',NoAgresivo
'Senora_i dentrese_vmsi000 no_rn ve_vmip000 que_cs queda_vmip000 como_cs tonta_nc0s000 como_pr000000 weona_nc0s000 y_cc por_sp000 sobre_sp000 todo_pi000000 ignorante_aq0000 ',Agresivo
'ser_vsn0000 mujer_nc0s000 ya_rg es_vsip000 suficiente_aq0000 presion_nc0s000 social_aq0000 todo_di0000 el_da0000 mundo_nc0s000 espera_vmip000 solo_rg cosas_nc0p000 buenas_aq0000 de_sp000 ti_pp000000 y_cc que_cs nunca_rg te_pp000000 equivoques_vmip000 en_sp000 la_da0000 vida_nc0s000 porque_cs las_da0000 mujeres_nc0p000 no_rn pueden_vmip000 equivocarse_vmip000 las_da0000 mujeres_nc0p000 deben_vmip000 darse_np00000 a_sp000 respetar_vmn0000 ',NoAgresivo
'Seria_i maravillosa_aq0000 una_di0000 sociedad_nc0s000 asi_aq0000 de_sp000 igualitaria_aq0000 pero_cc de_sp000 momento_nc0s000 los_da0000 numeros_nc0p000 no_rn mienten_vmip000 el_da0000 8293_z0 %_ft de_sp000 los_da0000 miembros_nc0p000 del_sp000 TS_pp000000 son_vsip000 hombres_nc0p000 y_cc jamás_rg ha_vaip000 sido_vsp0000 presidido_vmp0000 por_sp000 una_di0000 mujer_nc0s000 ',NoAgresivo
